date,source,tocurrency,rate
2015-05-18,USD,INR,63.65909
2015-05-19,USD,INR,63.7436
2015-05-20,USD,INR,63.69614
2015-05-21,USD,INR,63.64104
2015-05-22,USD,INR,63.5305
2015-05-23,USD,INR,63.5146
2015-05-24,USD,INR,63.53731
2015-05-25,USD,INR,63.52063
2015-05-26,USD,INR,63.89606
2015-05-27,USD,INR,63.91962
2015-05-28,USD,INR,63.83132
2015-05-29,USD,INR,63.79008
2015-05-30,USD,INR,63.78078
2015-05-31,USD,INR,63.78191
2015-06-01,USD,INR,63.66581
2015-06-02,USD,INR,63.72073
2015-06-03,USD,INR,63.958469
2015-06-04,USD,INR,63.96774
2015-06-05,USD,INR,64.035189
2015-06-06,USD,INR,64.017099
2015-06-07,USD,INR,63.975501
2015-06-08,USD,INR,64.02325
2015-06-09,USD,INR,64.030379
2015-06-10,USD,INR,63.8606
2015-06-11,USD,INR,63.977471
2015-06-12,USD,INR,64.049901
2015-06-13,USD,INR,64.073171
2015-06-14,USD,INR,64.099
2015-06-15,USD,INR,64.07423
2015-06-16,USD,INR,64.16982
2015-06-17,USD,INR,64.04567
2015-06-18,USD,INR,63.73414
2015-06-19,USD,INR,63.559
2015-06-20,USD,INR,63.52106
2015-06-21,USD,INR,63.49897
2015-06-22,USD,INR,63.50265
2015-06-23,USD,INR,63.54077
2015-06-24,USD,INR,63.57169
2015-06-25,USD,INR,63.54992
2015-06-26,USD,INR,63.51488
2015-06-27,USD,INR,63.52054
2015-06-28,USD,INR,63.57109
2015-06-29,USD,INR,63.71403
2015-06-30,USD,INR,63.64168
2015-07-01,USD,INR,63.58962
2015-07-02,USD,INR,63.37856
2015-07-03,USD,INR,63.40524
2015-07-04,USD,INR,63.38376
2015-07-05,USD,INR,63.40033
2015-07-06,USD,INR,63.31163
2015-07-07,USD,INR,63.46757
2015-07-08,USD,INR,63.45709
2015-07-09,USD,INR,63.40687
2015-07-10,USD,INR,63.37329
2015-07-11,USD,INR,63.35865
2015-07-12,USD,INR,63.36565
2015-07-13,USD,INR,63.44027
2015-07-14,USD,INR,63.36269
2015-07-15,USD,INR,63.45779
2015-07-16,USD,INR,63.47449
2015-07-17,USD,INR,63.46136
2015-07-18,USD,INR,63.45325
2015-07-19,USD,INR,63.43129
2015-07-20,USD,INR,63.56117
2015-07-21,USD,INR,63.4976
2015-07-22,USD,INR,63.57348
2015-07-23,USD,INR,63.80301
2015-07-24,USD,INR,64.01565
2015-07-25,USD,INR,64.07095
2015-07-26,USD,INR,64.08378
2015-07-27,USD,INR,64.17635
2015-07-28,USD,INR,63.91312
2015-07-29,USD,INR,63.88296
2015-07-30,USD,INR,64.07153
2015-07-31,USD,INR,64.02953
2015-08-01,USD,INR,64.04155
2015-08-02,USD,INR,64.03499
2015-08-03,USD,INR,64.10571
2015-08-04,USD,INR,63.86516
2015-08-05,USD,INR,63.74709
2015-08-06,USD,INR,63.74257
2015-08-07,USD,INR,63.75367
2015-08-08,USD,INR,63.75909
2015-08-09,USD,INR,63.75362
2015-08-10,USD,INR,63.78653
2015-08-11,USD,INR,64.21951
2015-08-12,USD,INR,64.771739
2015-08-13,USD,INR,65.075321
2015-08-14,USD,INR,65.096799
2015-08-15,USD,INR,65.109619
2015-08-16,USD,INR,65.104229
2015-08-17,USD,INR,65.36243
2015-08-18,USD,INR,65.41722
2015-08-19,USD,INR,65.182539
2015-08-20,USD,INR,65.42401
2015-08-21,USD,INR,65.93547
2015-08-22,USD,INR,66.04346
2015-08-23,USD,INR,66.11922
2015-08-24,USD,INR,66.729091
2015-08-25,USD,INR,66.33965
2015-08-26,USD,INR,66.15307
2015-08-27,USD,INR,66.108379
2015-08-28,USD,INR,66.13737
2015-08-29,USD,INR,66.14856
2015-08-30,USD,INR,66.15269
2015-08-31,USD,INR,66.36441
2015-09-01,USD,INR,66.40448
2015-09-02,USD,INR,66.25998
2015-09-03,USD,INR,66.16124
2015-09-04,USD,INR,66.543699
2015-09-05,USD,INR,66.597219
2015-09-06,USD,INR,66.658869
2015-09-07,USD,INR,66.78882
2015-09-08,USD,INR,66.48358
2015-09-08,USD,INR,66.48358
2015-09-09,USD,INR,66.59573
2015-09-10,USD,INR,66.343801
2015-09-11,USD,INR,66.382499
2015-09-12,USD,INR,66.351259
2015-09-13,USD,INR,66.341039
2015-09-14,USD,INR,66.293769
2015-09-15,USD,INR,66.39456
2015-09-16,USD,INR,66.28652
2015-09-17,USD,INR,66.2271
2015-09-18,USD,INR,65.873571
2015-09-19,USD,INR,65.818011
2015-09-20,USD,INR,65.848411
2015-09-21,USD,INR,65.75231
2015-09-22,USD,INR,65.869181
2015-09-23,USD,INR,66.0812
2015-09-24,USD,INR,66.11276
2015-09-25,USD,INR,66.19176
2015-09-26,USD,INR,66.17762
2015-09-27,USD,INR,66.19936
2015-09-28,USD,INR,66.264249
2015-09-29,USD,INR,65.97742
2015-09-30,USD,INR,65.702461
2015-10-01,USD,INR,65.617291
2015-10-02,USD,INR,65.34106
2015-10-03,USD,INR,65.32904
2015-10-04,USD,INR,65.31625
2015-10-05,USD,INR,65.19051
2015-10-06,USD,INR,65.2054
2015-10-07,USD,INR,64.984379
2015-10-08,USD,INR,64.934831
2015-10-09,USD,INR,64.78164
2015-10-10,USD,INR,64.7325
2015-10-11,USD,INR,64.73928
2015-10-12,USD,INR,64.769909
2015-10-13,USD,INR,65.052839
2015-10-14,USD,INR,64.86998
2015-10-15,USD,INR,64.8376
2015-10-16,USD,INR,64.734541
2015-10-17,USD,INR,64.740141
2015-10-18,USD,INR,64.714751
2015-10-19,USD,INR,64.88839
2015-10-20,USD,INR,64.97142
2015-10-21,USD,INR,65.105
2015-10-22,USD,INR,64.99506
2015-10-23,USD,INR,64.98598
2015-10-24,USD,INR,64.94623
2015-10-25,USD,INR,64.94419
2015-10-26,USD,INR,64.93961
2015-10-27,USD,INR,65.02256
2015-10-28,USD,INR,65.066161
2015-10-29,USD,INR,65.339819
2015-10-30,USD,INR,65.36106
2015-10-31,USD,INR,65.37535
2015-11-01,USD,INR,65.38002
2015-11-02,USD,INR,65.535571
2015-11-03,USD,INR,65.56655
2015-11-04,USD,INR,65.559201
2015-11-05,USD,INR,65.781799
2015-11-06,USD,INR,65.935929
2015-11-07,USD,INR,65.970989
2015-11-08,USD,INR,66.034109
2015-11-09,USD,INR,66.36329
2015-11-10,USD,INR,66.26558
2015-11-11,USD,INR,66.17135
2015-11-12,USD,INR,66.10582
2015-11-13,USD,INR,66.090341
2015-11-14,USD,INR,66.096301
2015-11-15,USD,INR,66.12512
2015-11-16,USD,INR,65.950429
2015-11-17,USD,INR,66.04444
2015-11-18,USD,INR,66.09755
2015-11-19,USD,INR,66.100441
2015-11-20,USD,INR,66.1125
2015-11-21,USD,INR,66.11058
2015-11-22,USD,INR,66.09439
2015-11-23,USD,INR,66.337331
2015-11-24,USD,INR,66.286319
2015-11-25,USD,INR,66.36644
2015-11-26,USD,INR,66.54294
2015-11-27,USD,INR,66.73201
2015-11-28,USD,INR,66.7777
2015-11-29,USD,INR,66.83371
2015-11-30,USD,INR,66.615989
2015-12-01,USD,INR,66.50663
2015-12-02,USD,INR,66.564321
2015-12-03,USD,INR,66.70843
2015-12-04,USD,INR,66.668481
2015-12-05,USD,INR,66.693891
2015-12-06,USD,INR,66.672111
2015-12-07,USD,INR,66.739551
2015-12-08,USD,INR,66.81731
2015-12-09,USD,INR,66.866989
2015-12-10,USD,INR,66.778871
2015-12-11,USD,INR,67.00852
2015-12-12,USD,INR,67.03366
2015-12-13,USD,INR,67.08143
2015-12-14,USD,INR,67.09765
2015-12-15,USD,INR,66.928759
2015-12-16,USD,INR,66.58748
2015-12-17,USD,INR,66.49747
2015-12-18,USD,INR,66.340431
2015-12-19,USD,INR,66.319881
2015-12-20,USD,INR,66.300091
2015-12-21,USD,INR,66.26983
2015-12-22,USD,INR,66.256309
2015-12-23,USD,INR,66.149839
2015-12-24,USD,INR,66.02193
2015-12-25,USD,INR,66.007701
2015-12-26,USD,INR,66.010271
2015-12-27,USD,INR,65.982171
2015-12-28,USD,INR,66.10485
2015-12-29,USD,INR,66.22459
2015-12-30,USD,INR,66.39887
2015-12-31,USD,INR,66.245149
