date,source,tocurrency,rate
2014-09-25,USD,INR,61.32147
2014-09-26,USD,INR,61.25413
2014-09-27,USD,INR,61.30416
2014-09-28,USD,INR,61.26172
2014-09-29,USD,INR,61.55642
2014-09-30,USD,INR,61.82489
2014-10-01,USD,INR,61.71293
2014-10-02,USD,INR,61.61821
2014-10-03,USD,INR,61.65715
2014-10-04,USD,INR,61.63209
2014-10-05,USD,INR,61.6379
2014-10-06,USD,INR,61.58932
2014-10-07,USD,INR,61.38185
2014-10-08,USD,INR,61.37471
2014-10-09,USD,INR,61.12789
2014-10-10,USD,INR,61.22305
2014-10-11,USD,INR,61.2469
2014-10-12,USD,INR,61.26128
2014-10-13,USD,INR,61.07642
2014-10-14,USD,INR,61.35025
2014-10-15,USD,INR,61.3499
2014-10-16,USD,INR,61.75419
2014-10-17,USD,INR,61.42836
2014-10-18,USD,INR,61.40535
2014-10-19,USD,INR,61.37468
2014-10-20,USD,INR,61.26182
2014-10-21,USD,INR,61.20275
2014-10-22,USD,INR,61.20296
2014-10-23,USD,INR,61.19504
2014-10-24,USD,INR,61.16568
2014-10-25,USD,INR,61.16241
2014-10-26,USD,INR,61.14202
2014-10-27,USD,INR,61.24592
2014-10-28,USD,INR,61.21571
2014-10-29,USD,INR,61.28767
2014-10-30,USD,INR,61.39992
2014-10-31,USD,INR,61.39863
2014-11-01,USD,INR,61.38463
2014-11-02,USD,INR,61.4012
2014-11-03,USD,INR,61.39304
2014-11-04,USD,INR,61.38248
2014-11-05,USD,INR,61.39772
2014-11-06,USD,INR,61.43441
2014-11-07,USD,INR,61.43588
2014-11-08,USD,INR,61.4623
2014-11-09,USD,INR,61.47682
2014-11-10,USD,INR,61.48024
2014-11-11,USD,INR,61.50748
2014-11-12,USD,INR,61.45812
2014-11-13,USD,INR,61.55115
2014-11-14,USD,INR,61.63396
2014-11-15,USD,INR,61.66697
2014-11-16,USD,INR,61.68498
2014-11-17,USD,INR,61.7564
2014-11-18,USD,INR,61.72016
2014-11-19,USD,INR,61.89791
2014-11-20,USD,INR,61.91778
2014-11-21,USD,INR,61.75974
2014-11-22,USD,INR,61.70924
2014-11-23,USD,INR,61.73422
2014-11-24,USD,INR,61.82242
2014-11-25,USD,INR,61.83594
2014-11-26,USD,INR,61.81332
2014-11-27,USD,INR,61.84922
2014-11-28,USD,INR,62.10036
2014-11-29,USD,INR,62.13888
2014-11-30,USD,INR,62.17324
2014-12-01,USD,INR,62.00992
2014-12-02,USD,INR,61.87742
2014-12-03,USD,INR,61.86789
2014-12-04,USD,INR,61.86422
2014-12-05,USD,INR,61.85248
2014-12-06,USD,INR,61.84983
2014-12-07,USD,INR,61.87762
2014-12-08,USD,INR,61.86082
2014-12-09,USD,INR,61.95129
2014-12-10,USD,INR,62.08463
2014-12-11,USD,INR,62.37651
2014-12-12,USD,INR,62.51781
2014-12-13,USD,INR,62.54485
2014-12-14,USD,INR,62.54649
2014-12-15,USD,INR,63.11005
2014-12-16,USD,INR,63.53915
2014-12-17,USD,INR,63.55986
2014-12-18,USD,INR,63.18886
2014-12-19,USD,INR,63.32687
2014-12-20,USD,INR,63.32317
2014-12-21,USD,INR,63.35849
2014-12-22,USD,INR,63.28335
2014-12-23,USD,INR,63.39213
2014-12-24,USD,INR,63.46605
2014-12-25,USD,INR,63.51989
2014-12-26,USD,INR,63.65255
2014-12-27,USD,INR,63.67858
2014-12-28,USD,INR,63.672
2014-12-29,USD,INR,63.70587
2014-12-30,USD,INR,63.45869
2014-12-31,USD,INR,63.21609
